row_index,video_id,question,answer,pred_answer,task,correct,score,raw_judgment
728,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Can you describe the setting in the video?,The setting is outdoor by the side of a house.,"The setting in the video appears to be an outdoor area with a window frame that has been partially painted with white paint. The surrounding environment includes a ladder and some tools, suggesting that the person is engaged in some form of maintenance or repair work.",Scene Summary,no,2,"{""correct"": ""no"", ""score"": 2}"
729,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Does the person succeed in scraping off the material?,Yes.,"Yes, the person successfully scrapes off the material, leaving the surface of the window cleaner and more polished.",Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
730,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Is the scraping being done on an interior wall?,No.,Yes,Whether Something Happened(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
731,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Is the person using any tool other than a scraper?,No.,"No, the person is using a scraper to scrape the paint off the window frame.",Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
732,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Does the scrapping of the surface start before walking outside the house?,No,"No, the scrapping of the surface does not start before walking outside the house.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
733,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,"In the video, is the scraper used on the lower part of the wall before the upper part?",No,"Yes, the scraper is used on the lower part of the wall before the upper part.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
734,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Is the paint removal near the window sill done after removing paint near the flower pot?,Yes,"Yes, the paint removal near the window sill is complete, as indicated by the smooth surface of the window sill after the removal.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
735,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What action occurs just before the paint near the flower pot is scraped off?,Scraping near the window sill,"Just before the paint near the flower pot is scraped off, the person uses the hammer to carefully remove the paint from the flower pot.",What event order,no,0,"{""correct"": ""no"", ""score"": 0}"
736,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Is the planer used before the scraper?,Yes,"Yes, the planer is used before the scraper.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
737,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Is the scraping done before smoothing the surface?,No,"Yes, the person is seen scraping the surface of the window before smoothing it out.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
738,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Does the planing occur after the scraping?,No,"No, the planing does not occur after the scraping. The planing is still in progress, as indicated by the person's hand holding the planing block and the ongoing scraping action.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
739,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What happens before the scraping begins?,Smoothing with a planer,"Before the scraping begins, the person points to the damaged area on the window frame, indicating the area they are working on.",What event order,no,0,"{""correct"": ""no"", ""score"": 0}"
740,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What task is being carried out outside the house?,Smoothening a surface with a planer and scraping.,The task being carried out outside the house is painting the window.,Scene Summary,no,0,"{""correct"": ""no"", ""score"": 0}"
741,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What tools are used in the latest frames for the outdoor task?,A planer and a scraper.,A hammer and a paint roller are used in the latest frames for the outdoor task.,Scene Summary,no,0,"{""correct"": ""no"", ""score"": 0}"
742,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Describe the surroundings where the task takes place.,"Outside a house, likely a work area with debris.","The task takes place in a residential setting, with a window frame visible in the background. The window frame is light-colored, and there are some tools and materials scattered around, indicating that the person is engaged in some form of construction or repair work.",Scene Summary,yes,4,"{""correct"": ""yes"", ""score"": 4}"
743,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What process is demonstrated in the recent video footage?,Woodworking involving smoothing and scraping actions.,"The video demonstrates the process of applying a substance to a wooden surface, likely to prepare it for painting or staining.",Scene Summary,no,1,"{""correct"": ""no"", ""score"": 1}"
744,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What is the likely purpose of the actions shown in the clip?,"Preparing a wooden surface, possibly for painting or finishing.",The likely purpose of the actions shown in the clip is to repair or maintain the window frame.,Scene Summary,no,1,"{""correct"": ""no"", ""score"": 1}"
745,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Describe the sequential actions taken by the individual.,"First, using a planer for smoothing, then a scraper.","The individual is seen working on a window, using a sander to smooth out the paint on the window frame. They are using a sander to remove the paint, which is a common step in window cleaning or painting. The person is also using a hammer to apply pressure to the sander, likely to ensure the paint is evenly distributed and to smooth out the surface.",Action Caption,no,0,"{""correct"": ""no"", ""score"": 0}"
746,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Has the person completed the smoothening task?,Yes.,"Yes, the person has completed the smoothening task, as indicated by the smooth and even surface of the wood.",Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
747,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Does the individual use more than one tool?,Yes.,"Yes, the individual uses a hammer and a paint roller to apply the paint to the window.",Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
748,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Is the work performed indoors in the latest frames?,"No, it's outside.","No, the work is being performed outdoors in the latest frames.",Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
749,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Have any painting actions been depicted in the summary?,"No, only smoothening and scraping are shown.","Yes, the video shows the person using a paint roller to apply paint to the window frame, which is a common painting action.",Whether Something Happened(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
750,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,"In the video, is scraping done before smoothing with a planer?",No,"Yes, the video shows the person scraping the wall before smoothing it with a planer.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
751,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Is the surface scraped after the house exterior is shown?,Yes,Yes,Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
752,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What is seen happening before any tool is used on the surface?,Outside of the house shown,"Before any tool is used on the surface, a person is seen holding a tool, possibly a hammer or a similar object, and appears to be inspecting or adjusting the surface.",What event order,no,0,"{""correct"": ""no"", ""score"": 0}"
753,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,"In the sequence, is the scraper used before the planer?",No,"Yes, the scraper is used before the planer.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
754,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Does the scraping happen outdoors?,Yes,"Yes, the scraping happens outdoors, as indicated by the natural light and the presence of a ladder in the background.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
755,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Is the surface scraped after it is smoothened?,Yes,Yes,Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
756,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Is the scraping performed before standing up?,No,"No, the scraping is performed after standing up.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
757,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What is done before using the scraper in the video?,Smoothening the surface with a planer,"Before using the scraper, the person is seen working on a wooden surface, likely a window or door, with a paint roller and a scraper.",What event order,no,0,"{""correct"": ""no"", ""score"": 0}"
758,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What happens just before the second scraping action?,The first scraping action,"Just before the second scraping action, the person is seen holding a tool, possibly a scraper or a similar device, and appears to be in the process of scraping the wall.",What event order,no,1,"{""correct"": ""no"", ""score"": 1}"
759,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What occurs just before the surface is smoothened?,Going outside the house,"A person wearing a blue sleeve and a wristwatch is seen holding a tool, possibly a hammer, and appears to be preparing to use it.",What event order,no,0,"{""correct"": ""no"", ""score"": 0}"
760,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What is the setting of the video clip?,"The setting is outdoors, with a person removing unwanted cover.","The setting of the video clip is a residential area with a garage or workshop, featuring a window with peeling paint and a ladder leaning against it.",Scene Summary,no,1,"{""correct"": ""no"", ""score"": 1}"
761,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What is the main focus of the video clip?,The main focus is on a person removing a cover from a surface.,"The main focus of the video clip is the person's hands and the process of applying a substance to a window, specifically focusing on the window frame and the area around it.",Scene Summary,no,1,"{""correct"": ""no"", ""score"": 1}"
762,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What is the person doing with their hand?,They are rubbing waste off with their hand.,"The person is holding a tool, possibly a hammer, and appears to be using it to push or adjust something on the wall.",Action Caption,no,0,"{""correct"": ""no"", ""score"": 0}"
763,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What action follows rubbing the waste?,The person climbs a ladder.,The action follows the person's hand moving the roller back and forth to smooth out the paint.,Action Caption,no,0,"{""correct"": ""no"", ""score"": 0}"
764,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What tool is the person using in the action?,The person is using a scraper or a similar tool.,The person is using a hammer to apply paint to the window frame.,Action Caption,no,0,"{""correct"": ""no"", ""score"": 0}"
765,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Did the person climb a ladder in the video?,Yes.,"No, the person did not climb a ladder in the video.",Whether Something Happened(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
766,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Does the video show the person successfully removing the cover?,Yes.,"Yes, the video shows the person successfully removing the cover, as indicated by the smooth and clean surface of the window frame.",Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
767,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Was the task performed indoors?,No.,"Yes, the task was performed indoors, as indicated by the presence of a ladder and a ladder set in the background.",Whether Something Happened(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
768,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Did I smoothen the surface with a planer before scraping it with a scraper?,Yes.,"Yes, the person used a planer to smooth out the surface before scraping it with a scraper.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
769,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Did I climb the ladder before rubbing waste with my hand?,No.,"No, you did not climb the ladder before rubbing waste with your hand.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
770,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Did the removal of unwanted cover happen before climbing the ladder?,No.,"Yes, the removal of unwanted cover happened before climbing the ladder.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
771,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Did I scrape the surface before smoothening it with a planer?,No.,"Yes, the person in the video is seen using a planer to smooth out the surface of the window, indicating that they have already scraped the surface before applying the paint.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
772,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Did the drawing a planer happen after climbing the ladder?,No.,"No, the drawing a planer did not happen after climbing the ladder.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
773,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What takes place immediately before drawing a planer across the surface?,Being outside the house.,"A person wearing a blue long-sleeve shirt is seen holding a planer, preparing to apply it to the surface.",What event order,no,0,"{""correct"": ""no"", ""score"": 0}"
774,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What do I do before rubbing waste with my hand?,Being outside.,"Before rubbing waste with your hand, you should first clean the area with a cloth or paper towel to remove any dirt or debris.",What event order,no,0,"{""correct"": ""no"", ""score"": 0}"
775,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Did I scrape the surface before using a planer?,No,"Yes, the person in the video is seen using a planer to remove the old paint from the window frame, indicating that they have scraped the surface before using the planer.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
