row_index,video_id,question,answer,pred_answer,task,correct,score,raw_judgment
924,e58207f1-84ec-424b-a997-ff64a57eb13b,Describe the setting where the activity is taking place.,The activity is in an indoor room with modern furnishings.,"The activity is taking place in a cozy living room with gray sofas, a glass coffee table, and various items on the table including magazines and a box of Jenga. The room has a modern aesthetic with a gray color scheme and some greenery from a potted plant.",Scene Summary,yes,5,"{""correct"": ""yes"", ""score"": 5}"
925,e58207f1-84ec-424b-a997-ff64a57eb13b,Identify the furniture used by the individuals in the clip.,Chairs are used for seating during the card game.,The individuals are seated on a gray couch and a light-colored armchair.,Scene Summary,no,1,"{""correct"": ""no"", ""score"": 1}"
926,e58207f1-84ec-424b-a997-ff64a57eb13b,Did the individual participate in a recreational game?,Yes.,"Yes, the individual is seen holding a box of Jenga blocks and appears to be engaged in playing Jenga.",Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
927,e58207f1-84ec-424b-a997-ff64a57eb13b,Was there any interaction with another person during the game?,Yes.,"Yes, the person in the green lanyard was seen holding a smartphone and gesturing with their hand while interacting with another individual who is not fully visible in the frame.",Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
928,e58207f1-84ec-424b-a997-ff64a57eb13b,Does the setting include contemporary room decor?,Yes.,"Yes, the setting includes contemporary room decor with a gray sofa, a green mug on the coffee table, and various magazines.",Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
929,e58207f1-84ec-424b-a997-ff64a57eb13b,Name one activity that is clearly not happening in this scene.,Cooking food is clearly not happening in this scene.,"The activity that is clearly not happening in this scene is the person sitting on the couch, as they are not interacting with any objects or engaging in any physical activities.",Scene Summary,no,0,"{""correct"": ""no"", ""score"": 0}"
930,e58207f1-84ec-424b-a997-ff64a57eb13b,What parallel activity accompanies the main action in this clip?,A discussion with another person accompanies the main action.,"The parallel activity accompanying the main action is a person holding a smartphone, possibly taking a photo or recording the scene.",Action Caption,no,1,"{""correct"": ""no"", ""score"": 1}"
931,e58207f1-84ec-424b-a997-ff64a57eb13b,Is there a creative or construction-related task shown?,"Yes, arranging wooden bricks can be considered a construction-related task.","Yes, there is a creative or construction-related task shown in the video.",Action Caption,yes,4,"{""correct"": ""yes"", ""score"": 4}"
932,e58207f1-84ec-424b-a997-ff64a57eb13b,Does the video show any form of artistic painting?,No.,"No, the video does not show any form of artistic painting.",Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
933,e58207f1-84ec-424b-a997-ff64a57eb13b,Is there a solo performance happening in the video?,No.,Yes.,Whether Something Happened(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
934,e58207f1-84ec-424b-a997-ff64a57eb13b,Did I interact with Lady A after I sat on the chair?,Yes.,"Yes, after sitting on the chair, Lady A approached me and began to interact with me.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
935,e58207f1-84ec-424b-a997-ff64a57eb13b,What happens just before I sit on the chair?,Entering the room.,"Just before I sit on the chair, a person appears in the background holding a black object.",What event order,no,0,"{""correct"": ""no"", ""score"": 0}"
936,e58207f1-84ec-424b-a997-ff64a57eb13b,What did I engage in right before sitting in a room?,I did not engage in anything; I was already seated.,You engaged in a video call with someone.,What event order,no,0,"{""correct"": ""no"", ""score"": 0}"
937,e58207f1-84ec-424b-a997-ff64a57eb13b,Where is this scene set?,In a room with another person.,"The scene is set in a modern, well-lit living room with contemporary furniture and decor.",Scene Summary,no,1,"{""correct"": ""no"", ""score"": 1}"
938,e58207f1-84ec-424b-a997-ff64a57eb13b,What are the main elements present in this scenario?,A Jenga game and two individuals.,"The main elements present in this scenario include a person wearing sunglasses, a Jenga game setup with multiple blocks stacked on top of each other, and a cozy living room setting.",Scene Summary,no,3,"{""correct"": ""no"", ""score"": 3}"
939,e58207f1-84ec-424b-a997-ff64a57eb13b,What can be observed on the table in the video?,A Jenga tower and blocks.,"On the table, there is a magazine and a pair of white sneakers.",Scene Summary,no,0,"{""correct"": ""no"", ""score"": 0}"
940,e58207f1-84ec-424b-a997-ff64a57eb13b,Who is actively participating in the game shown in the video?,The person in the frame and another woman.,The person wearing a black shirt and sunglasses is actively participating in the game.,Action Caption,no,2,"{""correct"": ""no"", ""score"": 2}"
941,e58207f1-84ec-424b-a997-ff64a57eb13b,How is the game of Jenga progressing in the clip?,Blocks are being stacked atop the tower.,"The game of Jenga is progressing as the person in the black shirt and sunglasses is holding a stack of wooden blocks, with one block missing from the tower.",Action Caption,no,1,"{""correct"": ""no"", ""score"": 1}"
942,e58207f1-84ec-424b-a997-ff64a57eb13b,What is the consequence of the actions performed with the Jenga blocks?,The Jenga tower is becoming taller.,"The consequence of the actions performed with the Jenga blocks is that they are successfully stacked in a tower, demonstrating their ability to hold and manipulate multiple pieces.",Action Caption,no,2,"{""correct"": ""no"", ""score"": 2}"
943,e58207f1-84ec-424b-a997-ff64a57eb13b,What action precedes placing a block atop the Jenga tower?,Removing a block from the Jenga tower.,The action that precedes placing a block atop the Jenga tower is the person wearing VR glasses and holding a Jenga puzzle.,Action Caption,no,0,"{""correct"": ""no"", ""score"": 0}"
944,e58207f1-84ec-424b-a997-ff64a57eb13b,Does the video show a Jenga tower on a glass table?,Yes.,"Yes, the video shows a Jenga tower on a glass table.",Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
945,e58207f1-84ec-424b-a997-ff64a57eb13b,Are the Jenga blocks being carefully handled?,Yes.,"Yes, the Jenga blocks are being carefully handled by the person in the video.",Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
946,e58207f1-84ec-424b-a997-ff64a57eb13b,Is the Jenga tower intact at this moment in the video?,Yes.,"Yes, the Jenga tower is intact and balanced at this moment in the video.",Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
947,e58207f1-84ec-424b-a997-ff64a57eb13b,What action occurred just before placing the blocks atop the Jenga tower?,Took Jenga blocks from the tower,"Just before placing the blocks atop the Jenga tower, a hand with a black wristband and sunglasses appeared from the left side of the frame.",What event order,no,0,"{""correct"": ""no"", ""score"": 0}"
948,e58207f1-84ec-424b-a997-ff64a57eb13b,What happened just before taking Jenga blocks from the tower?,Played game of Jenga,"Just before taking Jenga blocks from the tower, a person wearing VR glasses and a black shirt with 'JACK DANIEL' on it appeared to interact with the camera.",What event order,no,1,"{""correct"": ""no"", ""score"": 1}"
949,e58207f1-84ec-424b-a997-ff64a57eb13b,Did I arrange wooden bricks before playing a card game?,No,"Yes, you arranged wooden bricks before playing a card game.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
950,e58207f1-84ec-424b-a997-ff64a57eb13b,Did I sit on a chair before talking to a lady?,Yes,"Yes, you sat on a gray armchair before talking to the lady.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
951,e58207f1-84ec-424b-a997-ff64a57eb13b,What activities are occurring inside the house?,Two individuals are playing Jenga.,"Inside the house, there is a person sitting on a couch holding a Jenga puzzle, another person standing near the couch, and two individuals in the background.",Scene Summary,no,2,"{""correct"": ""no"", ""score"": 2}"
952,e58207f1-84ec-424b-a997-ff64a57eb13b,What is on the table between the participants?,A Jenga tower is on the table.,There is a box of Jenga blocks and a magazine on the table between the participants.,Scene Summary,no,2,"{""correct"": ""no"", ""score"": 2}"
953,e58207f1-84ec-424b-a997-ff64a57eb13b,How are the participants utilizing the wooden blocks?,They are carefully pulling blocks from the Jenga tower.,"The participants are using the wooden blocks to build a tower, with one person holding up the stack and another sitting on the couch.",Action Caption,no,1,"{""correct"": ""no"", ""score"": 1}"
954,e58207f1-84ec-424b-a997-ff64a57eb13b,Is the Jenga tower still standing?,Yes.,"Yes, the Jenga tower is still standing.",Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
955,e58207f1-84ec-424b-a997-ff64a57eb13b,Has a Jenga block just been successfully moved?,Yes.,"Yes, the Jenga block has been successfully moved to the right side of the person's body.",Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
956,e58207f1-84ec-424b-a997-ff64a57eb13b,Are the participants seated during the game?,Yes.,"Yes, the participants are seated on a gray couch in the living room during the game.",Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
957,e58207f1-84ec-424b-a997-ff64a57eb13b,Is there a game being played on the floor?,No.,"Yes, there is a game being played on the floor.",Whether Something Happened(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
958,e58207f1-84ec-424b-a997-ff64a57eb13b,Does the frame display a competitive match in progress?,Yes.,"No, the frame does not display a competitive match in progress; it shows a person playing Jenga.",Whether Something Happened(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
959,e58207f1-84ec-424b-a997-ff64a57eb13b,Did I sit on the chairs before playing Jenga?,Yes.,"Yes, you sat on the chairs before playing Jenga.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
960,e58207f1-84ec-424b-a997-ff64a57eb13b,Did I take Jenga blocks from the tower before adding to its top?,Yes.,"No, you didn't take Jenga blocks from the tower before adding to its top.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
961,e58207f1-84ec-424b-a997-ff64a57eb13b,Did the Jenga game happen before relaxing on the chairs?,No.,"Yes, the Jenga game was already in progress before relaxing on the chairs.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
962,e58207f1-84ec-424b-a997-ff64a57eb13b,Was placing blocks atop the Jenga tower before taking blocks from it?,No.,"Yes, the person was placing blocks atop the Jenga tower before taking them from it.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
963,e58207f1-84ec-424b-a997-ff64a57eb13b,What occurs just before placing the blocks atop the Jenga tower?,Taking Jenga blocks from the tower.,"Just before placing the blocks atop the Jenga tower, a hand appears from the left side of the frame and places one block on top of the tower.",What event order,no,0,"{""correct"": ""no"", ""score"": 0}"
964,e58207f1-84ec-424b-a997-ff64a57eb13b,What happens just before sitting on the chairs to play?,Entering the room.,"Just before sitting on the chairs, the person is seen holding a Jenga puzzle and interacting with it.",What event order,no,0,"{""correct"": ""no"", ""score"": 0}"
965,e58207f1-84ec-424b-a997-ff64a57eb13b,Did the game start before arranging wooden bricks on a block?,No,"Yes, the game started before arranging wooden bricks on a block.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
966,e58207f1-84ec-424b-a997-ff64a57eb13b,What is the setting of the current video clip?,The setting is inside a house.,"The setting of the current video clip is a modern living room with a large window that offers a view of trees outside. The room features a gray couch, a coffee table with a Jenga puzzle structure, and various items such as a remote control, a book, and a box labeled 'Jenga'.",Scene Summary,yes,5,"{""correct"": ""yes"", ""score"": 5}"
967,e58207f1-84ec-424b-a997-ff64a57eb13b,Describe the occupants in the house in the video.,"There are multiple individuals, both men and women.","The house is furnished with a gray couch, a coffee table, and a TV on a stand. There are two people in the room: one person wearing sunglasses and holding a Jenga puzzle, and another person standing near the TV.",Scene Summary,no,1,"{""correct"": ""no"", ""score"": 1}"
