row_index,video_id,question,answer,pred_answer,task,correct,score,raw_judgment
961,000057,Did the person complete the dough rolling in one try?,"Not specified, unclear.","Yes, the person completed the dough rolling in one try.",Whether Something Happened(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
962,000057,Is the flour container closed in the scene?,Yes.,Yes.,Whether Something Happened(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
963,000057,"In the video, is the dough rolled with hands before it's dipped in flour?",Yes,Yes,Order Judging(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
964,000057,Is the food cooked before the counter is cleaned?,Yes,Yes.,Order Judging(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
965,000057,Does the dough rolling with a rolling pin happen after hand rolling?,Yes,"Yes, the dough is rolled with a rolling pin after hand rolling.",Order Judging(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
966,000057,Is the counter cleaned before the dough is rolled with hands?,Yes,Yes.,Order Judging(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
967,000057,"In the video, is the rolling pin used before the dough is dipped in flour?",Yes,Yes,Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
968,000057,What is done just before the dough is dipped in flour?,Roll dough with hands,A hand is seen dipping the dough into a bowl of flour.,What event order,no,1,"{
  ""correct"": ""no"",
  ""score"": 1
}"
969,000057,What action is performed before cleaning the counter?,Cook food,"Before cleaning the counter, a hand is seen sprinkling flour over it.",What event order,no,1,"{
  ""correct"": ""no"",
  ""score"": 1
}"
970,000057,What activity happens before the dough is rolled with hands?,Nothing is specified before hand rolling,"Before the dough is rolled with hands, a person places a piece of dough on a surface and then rolls it.",What event order,no,1,"{
  ""correct"": ""no"",
  ""score"": 1
}"
971,000057,Was the counter cleaned after cooking food?,Yes,"Yes, the counter was cleaned after cooking food.",Order Judging(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
972,000057,Did I roll the dough before dipping it in flour?,No,"Yes, the person rolled the dough before dipping it in flour.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
973,000057,Did I roll dough with hands before rolling it with a rolling pin?,Yes,"Yes, the person rolled dough with hands before rolling it with a rolling pin.",Order Judging(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
974,000057,What happens right before I dip the dough in flour?,Rolling the dough with hands,A hand dips the dough into a bowl of flour.,What event order,no,1,"{
""correct"": ""no"",
""score"": 1
}"
975,000057,What action occurs just before I roll the dough with a rolling pin?,Dipping dough in flour,"A hand appears, holding a rolling pin and preparing to roll the dough.",What event order,no,1,"{
  ""correct"": ""no"",
  ""score"": 1
}"
976,000057,What do I do just before pouring oil in the pan?,Open the door,I place the pan on a stove and turn it on.,What event order,no,0,"{""correct"": ""no"", ""score"": 0}"
977,000057,What takes place immediately before I clean the counter?,Cook food,A person's hands are seen cleaning the counter.,What event order,no,0,"{""correct"": ""no"", ""score"": 0}"
978,000058,What location is shown in this video clip?,The kitchen.,The video clip shows a kitchen setting.,Scene Summary,yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
979,000058,What task is being performed in this scene?,Making dough.,The task being performed is preparing a dish by mixing ingredients in a bowl and then adding flour to the mixture.,Scene Summary,yes,4,"{
  ""correct"": ""yes"",
  ""score"": 4
}"
980,000058,What is the setting of this clip?,A kitchen counter.,The setting of this clip is a kitchen.,Scene Summary,yes,4,"{
  ""correct"": ""yes"",
  ""score"": 4
}"
981,000058,What cooking action is taking place?,Rolling dough with a roller.,The person is preparing a dish by mixing ingredients in the bowl.,Action Caption,no,1,"{""correct"": ""no"", ""score"": 1}"
982,000058,Does the frame capture using a rolling pin?,Yes.,Yes,Whether Something Happened(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
983,000058,Is dough being prepared in this scene?,Yes.,Yes.,Whether Something Happened(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
984,000058,Are there ingredients visible on the kitchen counter?,Yes.,"Yes, there are ingredients visible on the kitchen counter.",Whether Something Happened(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
985,000058,"In the video, is the dough cut before it's rolled with hands?",No,Yes.,Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
986,000058,Does the dipping of dough in flour happen after using the rolling pin?,No,"Yes, the person continues to dip the dough into flour after using the rolling pin.",Order Judging(Y/N),no,0,"{
  ""correct"": ""no"",
  ""score"": 0
}"
987,000058,Does rolling the dough with hands happen before cutting the dough?,Yes,"Yes, rolling the dough with hands happens before cutting it.",Order Judging(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
988,000058,Is the dough rolled with a roller after being dipped in flour?,Yes,Yes.,Order Judging(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
989,000058,What occurs just before rolling dough with a roller in the video?,The dough is cut,"A person is seen rolling dough with a roller, preparing it for the next step in the cooking process.",What event order,no,0,"{
  ""correct"": ""no"",
  ""score"": 0
}"
990,000058,"In the video sequence, what happens before rolling dough with hands?","Nothing, it's the first action","Before rolling dough with hands, the person places a bowl of flour on the counter and begins to roll it.",What event order,no,0,"{
  ""correct"": ""no"",
  ""score"": 0
}"
991,000058,What is done just before cutting the dough?,The dough is rolled with hands,"Just before cutting the dough, a hand is seen holding a package of flour.",What event order,no,0,"{
  ""correct"": ""no"",
  ""score"": 0
}"
992,000058,Did I clean the counter before rolling the dough?,Yes,"Yes, the person rolled out the dough on the counter before cleaning it.",Order Judging(Y/N),no,2,"{""correct"": ""no"", ""score"": 2}"
993,000058,Was the dough cut before being rolled?,Yes,Yes.,Order Judging(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
994,000058,Did I dip the dough in flour before using the rolling pin?,Yes,"Yes, the person dipped the dough in flour before using the rolling pin.",Order Judging(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
995,000058,Did I cook food after rolling the dough with my hands?,No,"Yes, after rolling the dough with your hands, you placed it on a newspaper.",Order Judging(Y/N),no,0,"{
  ""correct"": ""no"",
  ""score"": 0
}"
996,000058,Was the counter cleaned after the dough was cut?,No,"Yes, the counter was cleaned after the dough was cut.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
997,000058,What do I do before rolling the dough with a roller?,Cut the dough,"Before rolling the dough with a roller, you should ensure that all ingredients are well combined and ready for use.",What event order,no,1,"{""correct"": ""no"", ""score"": 1}"
998,000058,What occurs just before cutting the dough?,Rolling dough with hands,"Just before cutting the dough, a hand is seen holding a package of flour.",What event order,no,0,"{
  ""correct"": ""no"",
  ""score"": 0
}"
999,000058,What do I do before cleaning the counter?,Cook food,"Before cleaning the counter, you should first wash your hands.",What event order,no,0,"{""correct"": ""no"", ""score"": 0}"
1000,000059,Describe the main activity occurring in this section of video.,Food preparation for a meal.,"The main activity is the preparation of a dough, with the person using a spatula to spread and shape it.",Action Caption,no,2,"{""correct"": ""no"", ""score"": 2}"
1001,000059,What is the current culinary action captured here?,Ready to cook flatbread on the pan.,"The current culinary action captured here is the preparation of a dough, likely for making flatbreads or similar dishes.",Action Caption,no,2,"{
  ""correct"": ""no"",
  ""score"": 2
}"
1002,000059,Did the person successfully slice the cucumber?,Yes.,"Yes, the person successfully sliced the cucumber into thin pieces.",Whether Something Happened(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
1003,000059,Has the lemon been placed on the cucumber slices?,Yes.,"No, the lemon has not been placed on the cucumber slices.",Whether Something Happened(Y/N),no,0,"{
  ""correct"": ""no"",
  ""score"": 0
}"
1004,000060,Describe the setting in this video clip.,A kitchen with a person cooking roti on a stove.,"The setting is a kitchen with tiled walls, where the person is preparing food on a stove.",Scene Summary,yes,4,"{
  ""correct"": ""yes"",
  ""score"": 4
}"
1005,000060,What is the visual focal point of this scene?,The pan with the roti being roasted.,The visual focal point of this scene is the person's hands skillfully handling a dough ball in the center of the frame.,Scene Summary,no,2,"{
  ""correct"": ""no"",
  ""score"": 2
}"
1006,000060,Where is the roti being placed after roasting?,In a pot next to the stove.,The roti is placed on a countertop next to the pot.,Scene Summary,no,2,"{
  ""correct"": ""no"",
  ""score"": 2
}"
1007,000060,What kitchen equipment is being utilized in this action?,A frying pan and a stove.,A black frying pan is being used to cook the dough.,Action Caption,no,3,"{
  ""correct"": ""no"",
  ""score"": 3
}"
1008,000060,Does the clip show a person flipping the roti?,No.,Yes,Whether Something Happened(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
1009,000060,Is the roti being taken out of the pan in this frame?,Yes.,Yes.,Whether Something Happened(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
1010,000060,Does the clip involve any baking activity?,No.,"Yes, the clip involves baking activity as well.",Whether Something Happened(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
1011,000060,Is there another person assisting with the cooking?,No.,"Yes, another person is visible in the background.",Whether Something Happened(Y/N),no,0,"{
  ""correct"": ""no"",
  ""score"": 0
}"
1012,000060,Was the flat bread prepared before the roti was roasted?,Yes,"Yes, the flat bread was prepared before the roti was roasted.",Order Judging(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
1013,000060,Did I put the roasted roti in the pot before cutting the cucumber?,No,"Yes, the person cut the cucumber before placing it into the pot.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
1014,000060,Did I roast the roti after preparing the flat bread?,Yes,"Yes, the roti was roasted after preparing the flat bread.",Order Judging(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
1015,000061,What cooking method is used for tortillas?,They are placed in a hot pot.,The tortillas are cooked in a deep-fried pan.,Scene Summary,no,1,"{""correct"": ""no"", ""score"": 1}"
1016,000061,Is the person wearing oven mitts?,No.,No.,Whether Something Happened(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
1017,000061,"In the video, is the pot closed after the roti is put inside?",Yes,Yes.,Order Judging(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
1018,000061,Did I use a spatula to roast the roti before placing it in the pot?,Yes,"Yes, the person used a spatula to roast the roti before placing it in the pot.",Order Judging(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
