row_index,video_id,question,answer,pred_answer,task,correct,score,raw_judgment
791,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Is the unwanted cover removed after I stare at the wood surface?,No.,Yes,Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
792,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Do I hold the scraper before removing the unwanted cover?,No.,"Yes, the person holds the scraper before removing the unwanted cover.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
793,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Am I outside when I stare at the wood surface?,Yes.,"Yes, you are outside when you stare at the wood surface.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
794,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What happens just before I hold the scraper?,Staring at the wood surface.,"Just before I hold the scraper, a person is seen holding it in their hand.",What event order,no,0,"{""correct"": ""no"", ""score"": 0}"
795,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Did I smooth the surface with a planer before scraping it with a scraper?,Yes,"Yes, the person used a planer to smooth out the surface before scraping it with a scraper.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
796,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Did I rub waste with my hand before climbing the ladder?,Yes,"Yes, you should have rubbed the waste with your hand before climbing the ladder.",Order Judging(Y/N),no,1,"{""correct"": ""no"", ""score"": 1}"
797,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Did I climb the ladder before removing the unwanted cover from the surface?,Yes,"No, the ladder was not used to reach the surface.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
798,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What is the setting depicted in the video clip?,It is an outdoor setting surrounding a window frame.,The setting depicted in the video clip is a residential area with a window that has been partially stripped of its paint.,Scene Summary,no,2,"{""correct"": ""no"", ""score"": 2}"
799,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What is the state of the window frame in the scene?,The window frame is in the process of being scraped.,"The window frame is in a state of disrepair, with peeling paint and visible damage.",Scene Summary,no,1,"{""correct"": ""no"", ""score"": 1}"
800,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Describe the immediate environment around the window frame.,There's discarded material on the ground near the window frame.,"The immediate environment around the window frame is a cluttered outdoor area with various objects scattered on the ground, including a ladder leaning against a wall.",Scene Summary,yes,4,"{""correct"": ""yes"", ""score"": 4}"
801,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What can be inferred about the surface condition in the scene?,"The surface likely needed maintenance, as it's being scraped.","The surface appears to be weathered and worn, with visible cracks and discoloration.",Scene Summary,no,1,"{""correct"": ""no"", ""score"": 1}"
802,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Are there any signs of ongoing construction or repair in the video?,"Yes, the scraping indicates repair or renovation work.","Yes, there are signs of ongoing construction or repair in the video. The person is using a hammer to work on the window frame, and there's visible debris around the area indicating recent activity.",Scene Summary,no,2,"{""correct"": ""no"", ""score"": 2}"
803,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What action is the person performing in the new frames?,The person is scraping the surface of a window frame.,The person is using a tool to scrape or remove the old paint from the window frame.,Action Caption,yes,5,"{""correct"": ""yes"", ""score"": 5}"
804,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,How is the person preparing the window frame?,By removing unwanted cover and rubbing the surface.,"The person is using a tool to smooth out the paint on the window frame, ensuring it is clean and ready for installation.",Action Caption,no,1,"{""correct"": ""no"", ""score"": 1}"
805,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What maintenance task can be seen happening around a window?,Scraping off old paint or material from the window frame.,"The maintenance task involves scraping off the paint from a window, which is being done by the person using a tool to remove the old paint.",Action Caption,yes,5,"{""correct"": ""yes"", ""score"": 5}"
806,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Has the protective cover been removed from the window surface?,Yes.,"Yes, the protective cover has been removed from the window surface.",Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
807,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Is there any sign of the person completing the scraping action?,"No, the person is still holding the scraper.","Yes, the person is seen pointing towards the completed action of scraping the window frame.",Whether Something Happened(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
808,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Does the footage show a fully renovated window frame?,"No, the window is still being worked on.","No, the footage does not show a fully renovated window frame; it only shows the process of sanding and smoothing out the paint.",Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
809,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Did the person in the video fully rub the surface?,"No, only part of the surface has been rubbed.","Yes, the person in the video fully rubbed the surface of the window.",Whether Something Happened(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
810,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Has all the discarded material been cleared from the ground?,"No, the material is still on the ground.","Yes, all the discarded material has been cleared from the ground.",Whether Something Happened(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
811,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,"In the video, does staring at the wood surface occur before removing the unwanted cover?",No,"Yes, staring at the wood surface occurs before removing the unwanted cover.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
812,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Is the wood surface rubbed after removing the unwanted cover?,Yes,Yes,Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
813,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,"In the video, does holding the scraper happen before rubbing the surface?",Yes,"Yes, the person holds the scraper before rubbing the surface.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
814,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What happens just before rubbing the wood surface in the video?,Removing unwanted cover,"Just before rubbing the wood surface, the person points at something on the wall and then uses a tool to smooth out any rough edges.",What event order,no,0,"{""correct"": ""no"", ""score"": 0}"
815,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What happens just before removing the unwanted cover in the video?,Staring at the wood surface.,"Just before removing the unwanted cover, the person points at a small object on the window frame and then proceeds to remove it.",What event order,no,0,"{""correct"": ""no"", ""score"": 0}"
816,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Did rubbing the surface happen before staring at the wood surface?,No,"Yes, rubbing the surface happened before staring at the wood surface.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
817,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Was the ladder climbed before removing the unwanted cover?,Yes,"Yes, the ladder was climbed before removing the unwanted cover.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
818,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Was the unwanted cover removed after rubbing waste with hand?,Yes,"Yes, the unwanted cover was removed after rubbing waste with a hand.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
819,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Did staring at the wood surface happen before holding the scraper?,No,"Yes, staring at the wood surface happened before holding the scraper.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
820,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What is done after staring at the wood surface?,Holding the scraper,"The person begins to work on the wood, using a tool to smooth out any rough edges and apply pressure.",What event order,no,1,"{""correct"": ""no"", ""score"": 1}"
821,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What is the overall setting of the video clip?,"Outside, near a building with unwanted cover being removed.","The video clip is set in a garage or workshop, with the person working on a window frame.",Scene Summary,no,1,"{""correct"": ""no"", ""score"": 1}"
822,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What's the main focus of the scene?,A person cleaning an area by a building.,"The main focus of the scene is a person performing a task on a window, specifically using a tool to scrape or remove paint from the window frame.",Scene Summary,no,2,"{""correct"": ""no"", ""score"": 2}"
823,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What kind of location is shown in the video?,An outdoor location by a building.,The video shows a garage or workshop with a window that has been partially stripped of its paint.,Scene Summary,no,1,"{""correct"": ""no"", ""score"": 1}"
824,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What task is being performed in the frames?,Scraping off unwanted cover from a surface.,The task being performed is sanding a window frame.,Action Caption,no,1,"{""correct"": ""no"", ""score"": 1}"
825,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Can you detail the activity taking place?,A person removing a covering layer from a window.,"The video shows a person engaged in a DIY or repair task, focusing on the window area. The individual is using a tool to smooth out the paint and apply it to the window frame. They are carefully scraping off excess paint with their hand, ensuring that the surface is clean and free of debris.",Action Caption,no,1,"{""correct"": ""no"", ""score"": 1}"
826,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What is the immediate action captured?,A hand using a tool to clean a window.,The immediate action captured is a person using a hammer to scrape or remove the paint from a window.,Action Caption,no,2,"{""correct"": ""no"", ""score"": 2}"
827,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What is the implication of the depicted movement?,Preparation or cleaning of a building's exterior.,"The implied movement is the person's attempt to fix or repair a damaged window, as they are using a tool to work on it.",Action Caption,no,1,"{""correct"": ""no"", ""score"": 1}"
828,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Did the camera wearer completely remove the unwanted cover?,No.,"No, the camera wearer did not completely remove the unwanted cover.",Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
829,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Did the video contain any interaction with another person?,"No, it only shows a person working alone.","No, the video does not contain any interaction with another person.",Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
830,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Does the frame convey the completion of the task?,"No, the task appears to be in progress.","Yes, the frame shows that the person has made significant progress in smoothing out the paint and securing it to the window.",Whether Something Happened(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
831,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Did the rubbing of the surface happen before walking outside?,No,"Yes, the person was seen rubbing their hands against the surface before walking outside.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
832,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Is the scraper held after removing unwanted cover from the surface?,Yes,"Yes, the scraper is held after removing unwanted cover from the surface.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
833,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Does the unwanted cover get removed before the surface is rubbed?,Yes,"Yes, the unwanted cover is removed before the surface is rubbed.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
834,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Did walking outside occur before holding the scraper?,Yes,"Yes, walking outside occurred before holding the scraper.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
835,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What happens before the surface is rubbed?,Unwanted cover is removed.,"Before the surface is rubbed, a person points at the wall and gestures towards it.",What event order,no,0,"{""correct"": ""no"", ""score"": 0}"
836,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What occurs just before the scraper is held?,The surface is rubbed.,"A person wearing a watch is seen pointing towards the camera, indicating that they are about to start the video.",What event order,no,0,"{""correct"": ""no"", ""score"": 0}"
837,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What takes place just before removing unwanted cover?,Being outside.,"Before removing unwanted cover, the person points at a nearby object and gestures towards it.",What event order,no,0,"{""correct"": ""no"", ""score"": 0}"
838,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What action occurs before the unwanted cover is removed a second time?,Holding the scraper.,"Before the unwanted cover is removed a second time, the person uses a hammer to smooth out any remaining debris on the window frame.",What event order,no,0,"{""correct"": ""no"", ""score"": 0}"
839,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Did I stare at the wood surface before removing the unwanted cover?,No,"Yes, you stared at the wood surface before removing the unwanted cover.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
840,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Did I rub the surface after removing the unwanted cover?,Yes,"Yes, you should have rubbed the surface after removing the unwanted cover to ensure it was thoroughly cleaned and polished.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
